url,name,price,was_price,discount,expected_price,mercari_price,profit,grade,is_new,is_price_down,notified
https://m.global.jdsports.com/product/blue-adidas-leeds-united-fc-202526-away-socks/763370/,adidas Leeds United FC 2025/26 Away Socks,400,4000,90.0,0,0,0,?,True,False,True
https://m.global.jdsports.com/product/white-puma-olympique-marseille-202526-home-shorts/757097/,PUMA Olympique Marseille 2025/26 Home Shorts,2000,8000,75.0,2500,0,500,S,True,False,True
https://m.global.jdsports.com/product/black-puma-manchester-city-fc-202526-away-shirt/757054/,PUMA Manchester City FC 2025/26 Away Shirt,3000,17000,82.4,3500,3900,500,S,True,False,True
https://m.global.jdsports.com/product/red-adidas-manchester-united-fc-202526-home-shirt/757467/,adidas Manchester United FC 2025/26 Home Shirt,3000,17000,82.4,3500,5280,500,S,True,False,True
https://m.global.jdsports.com/product/red-adidas-liverpool-fc-202526-home-shirt/758562/,adidas Liverpool FC 2025/26 Home Shirt,3000,17000,82.4,4500,5404,1500,S,True,False,True
https://m.global.jdsports.com/product/blue-adidas-originals-real-madrid-third-scarf/764348/,adidas Originals Real Madrid Third Scarf,3000,4600,34.8,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/blue-adidas-originals-real-madrid-third-bucket-hat/764349/,adidas Originals Real Madrid Third Bucket Hat,3000,4600,34.8,2500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/blue-puma-manchester-city-fc-202526-home-shirt/757047/,PUMA Manchester City FC 2025/26 Home Shirt,4000,17000,76.5,3500,0,-500,S,False,False,False
https://m.global.jdsports.com/product/grey-puma-manchester-city-fc-202526-third-shirt/757060/,PUMA Manchester City FC 2025/26 Third Shirt,4000,17000,76.5,3500,0,-500,S,False,False,False
https://m.global.jdsports.com/product/white-adidas-celtic-202526-third-shirt/757317/,adidas Celtic 2025/26 Third Shirt,4000,15000,73.3,3500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/blue-adidas-leeds-united-fc-202526-away-shirt/763315/,adidas Leeds United FC 2025/26 Away Shirt,4000,14000,71.4,0,6599,0,?,True,False,True
https://m.global.jdsports.com/product/white-score-draw-west-ham-united-92-retro-away-shirt/465676/,Score Draw West Ham United '92 Retro Away Shirt,5000,8000,37.5,0,0,0,?,False,False,False
