url,name,price,was_price,discount,expected_price,mercari_price,profit,grade,is_new,is_price_down,notified
https://m.global.jdsports.com/product/white-adidas-celtic-202526-home-shirt/757306/,adidas Celtic 2025/26 Home Shirt,1000,15000,93.3,5500,6082,4500,S,True,False,True
https://m.global.jdsports.com/product/blue-nike-chelsea-fc-202425-home-shorts/709710/,Nike Chelsea FC 2024/25 Home Shorts,3000,9000,66.7,2500,6412,-500,D,True,False,True
https://m.global.jdsports.com/product/black-adidas-celtic-202526-away-shirt/758947/,adidas Celtic 2025/26 Away Shirt,3000,15000,80.0,6500,6920,3500,S,True,False,True
https://m.global.jdsports.com/product/blue-adidas-originals-real-madrid-third-scarf/764348/,adidas Originals Real Madrid Third Scarf,3000,4600,34.8,0,1917,0,?,True,False,True
https://m.global.jdsports.com/product/blue-adidas-originals-real-madrid-third-bucket-hat/764349/,adidas Originals Real Madrid Third Bucket Hat,3000,4600,34.8,2500,0,-500,D,True,False,True
https://m.global.jdsports.com/product/red-score-draw-aston-villa-fc-94-home-shirt/133749/,Score Draw Aston Villa FC '94 Home Shirt,4000,8000,50.0,0,9902,0,?,True,False,True
https://m.global.jdsports.com/product/grey-puma-manchester-city-fc-202526-third-shirt/757060/,PUMA Manchester City FC 2025/26 Third Shirt,4000,17000,76.5,3500,2324,-500,S,True,False,True
https://m.global.jdsports.com/product/white-adidas-celtic-202526-third-shirt/757317/,adidas Celtic 2025/26 Third Shirt,4000,15000,73.3,3500,4528,-500,D,True,False,True
https://m.global.jdsports.com/product/blue-adidas-originals-newcastle-united-fc-202526-match-third-shirt/758951/,adidas Originals Newcastle United FC 2025/26 Match Third Shirt,4000,24000,83.3,0,5619,0,?,True,False,True
https://m.global.jdsports.com/product/white-score-draw-west-ham-united-92-retro-away-shirt/465676/,Score Draw West Ham United '92 Retro Away Shirt,5000,8000,37.5,0,0,0,?,True,False,True
https://m.global.jdsports.com/product/white-nike-tottenham-hotspur-fc-202526-home-shirt/752602/,Nike Tottenham Hotspur FC 2025/26 Home Shirt,5000,17000,70.6,0,2975,0,?,True,False,True
https://m.global.jdsports.com/product/pink-puma-palermo-fc-202526-home-shorts/757124/,PUMA Palermo FC 2025/26 Home Shorts,5000,8000,37.5,3500,1408,-1500,D,True,False,True
https://m.global.jdsports.com/product/blue-umbro-west-ham-united-fc-202526-away-shorts/765728/,Umbro West Ham United FC 2025/26 Away Shorts,5000,8000,37.5,2500,4406,-2500,D,True,False,True
https://m.global.jdsports.com/product/pink-score-draw-everton-fc-92-away-shirt/779558/,Score Draw Everton FC '92 Away Shirt,5000,8000,37.5,8000,16393,3000,D,True,False,True
https://m.global.jdsports.com/product/black-adidas-manchester-united-fc-1990-92-away-sweatshirt/785200/,adidas Manchester United FC 1990-92 Away Sweatshirt,5000,8000,37.5,8500,5980,3500,D,True,False,True
https://m.global.jdsports.com/product/blue-score-draw-scotland-07-home-retro-shirt/803368/,Score Draw Scotland '07 Home Retro Shirt,5000,9000,44.4,8500,0,3500,D,True,False,True
https://m.global.jdsports.com/product/white-score-draw-england-98-world-cup-home-retro-shirt-mens/370749/,Score Draw England '98 World Cup Home Retro Shirt Men's,6000,8000,25.0,8000,9584,2000,D,True,False,True
https://m.global.jdsports.com/product/red-score-draw-aston-villa-fc-96-retro-home-shirt/465993/,Score Draw Aston Villa FC '96 Retro Home Shirt,6000,8000,25.0,3500,9902,-2500,D,True,False,True
https://m.global.jdsports.com/product/grey-castore-rangers-fc-202425-third-shirt/697964/,Castore Rangers FC 2024/25 Third Shirt,6000,15000,60.0,3500,2644,-2500,D,True,False,True
https://m.global.jdsports.com/product/black-adidas-newcastle-united-fc-202526-match-home-shirt/757331/,adidas Newcastle United FC 2025/26 Match Home Shirt,6000,24000,75.0,3500,7932,-2500,S,True,False,True
https://m.global.jdsports.com/product/black-adidas-celtic-202526-match-away-shirt/758946/,adidas Celtic 2025/26 Match Away Shirt,6000,24000,75.0,5000,5486,-1000,S,True,False,True
