url,name,price,was_price,discount,expected_price,mercari_price,profit,grade,is_new,is_price_down,notified
https://m.global.jdsports.com/product/black-adidas-originals-manchester-united-fc-202526-third-shirt/758791/,adidas Originals Manchester United FC 2025/26 Third Shirt,3000,17000,82.4,0,7920,0,?,True,False,True
https://m.global.jdsports.com/product/blue-adidas-originals-real-madrid-third-scarf/764348/,adidas Originals Real Madrid Third Scarf,3000,4600,34.8,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/blue-adidas-originals-real-madrid-third-bucket-hat/764349/,adidas Originals Real Madrid Third Bucket Hat,3000,4600,34.8,2500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/blue-puma-manchester-city-fc-202526-home-shirt/757047/,PUMA Manchester City FC 2025/26 Home Shirt,4000,17000,76.5,3500,5288,-500,S,True,False,True
https://m.global.jdsports.com/product/grey-puma-manchester-city-fc-202526-third-shirt/757060/,PUMA Manchester City FC 2025/26 Third Shirt,4000,17000,76.5,3500,0,-500,S,False,False,False
https://m.global.jdsports.com/product/white-adidas-celtic-202526-third-shirt/757317/,adidas Celtic 2025/26 Third Shirt,4000,15000,73.3,3500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/white-adidas-liverpool-fc-202526-away-shirt/758553/,adidas Liverpool FC 2025/26 Away Shirt,4000,17000,76.5,0,6600,0,?,True,False,True
https://m.global.jdsports.com/product/white-score-draw-west-ham-united-92-retro-away-shirt/465676/,Score Draw West Ham United '92 Retro Away Shirt,5000,8000,37.5,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/white-nike-tottenham-hotspur-fc-202526-home-shirt/752602/,Nike Tottenham Hotspur FC 2025/26 Home Shirt,5000,17000,70.6,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/pink-puma-palermo-fc-202526-home-shorts/757124/,PUMA Palermo FC 2025/26 Home Shorts,5000,8000,37.5,3500,0,-1500,D,False,False,False
https://m.global.jdsports.com/product/pink-score-draw-everton-fc-92-away-shirt/779558/,Score Draw Everton FC '92 Away Shirt,5000,8000,37.5,8000,0,3000,D,False,False,False
https://m.global.jdsports.com/product/black-adidas-manchester-united-fc-1990-92-away-sweatshirt/785200/,adidas Manchester United FC 1990-92 Away Sweatshirt,5000,8000,37.5,8500,0,3500,D,False,False,False
https://m.global.jdsports.com/product/blue-score-draw-scotland-07-home-retro-shirt/803368/,Score Draw Scotland '07 Home Retro Shirt,5000,9000,44.4,8500,0,3500,D,False,False,False
