url,name,price,was_price,discount,expected_price,mercari_price,profit,grade,is_new,is_price_down,notified
https://m.global.jdsports.com/product/blue-adidas-originals-real-madrid-third-scarf/764348/,adidas Originals Real Madrid Third Scarf,3000,4600,34.8,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/white-score-draw-west-ham-united-92-retro-away-shirt/465676/,Score Draw West Ham United '92 Retro Away Shirt,5000,8000,37.5,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/pink-puma-palermo-fc-202526-home-shorts/757124/,PUMA Palermo FC 2025/26 Home Shorts,5000,8000,37.5,3500,0,-1500,D,False,False,False
https://m.global.jdsports.com/product/pink-score-draw-everton-fc-92-away-shirt/779558/,Score Draw Everton FC '92 Away Shirt,5000,8000,37.5,8000,0,3000,D,False,False,False
https://m.global.jdsports.com/product/black-adidas-manchester-united-fc-1990-92-away-sweatshirt/785200/,adidas Manchester United FC 1990-92 Away Sweatshirt,5000,8000,37.5,8500,0,3500,D,False,False,False
https://m.global.jdsports.com/product/blue-score-draw-scotland-07-home-retro-shirt/803368/,Score Draw Scotland '07 Home Retro Shirt,5000,9000,44.4,8500,0,3500,D,False,False,False
https://m.global.jdsports.com/product/white-score-draw-england-90-world-cup-retro-home-shirt/045477/,Score Draw England '90 World Cup Retro Home Shirt,6000,8000,25.0,8000,0,2000,D,False,False,False
https://m.global.jdsports.com/product/white-score-draw-england-98-world-cup-home-retro-shirt-mens/370749/,Score Draw England '98 World Cup Home Retro Shirt Men's,6000,8000,25.0,8000,0,2000,D,False,False,False
https://m.global.jdsports.com/product/blue-hummel-tottenham-hotspur-fc-8587-away-shirt/749583/,Hummel Tottenham Hotspur FC 85/87 Away Shirt,6000,9000,33.3,8000,0,2000,D,False,False,False
https://m.global.jdsports.com/product/black-adidas-celtic-202526-match-away-shirt/758946/,adidas Celtic 2025/26 Match Away Shirt,6000,24000,75.0,5000,0,-1000,S,False,False,False
https://m.global.jdsports.com/product/orange-umbro-rangers-fc-202526-fourth-shirt/777976/,Umbro Rangers FC 2025/26 Fourth Shirt,6000,17000,64.7,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/red-puma-czechia-2026-home-shirt/778215/,PUMA Czechia 2026 Home Shirt,6000,17000,64.7,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/black-puma-new-zealand-2026-home-shirt/778280/,PUMA New Zealand 2026 Home Shirt,6000,17000,64.7,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/yellow-adidas-jamaica-2026-pre-match-home-shirt/784262/,adidas Jamaica 2026 Pre Match Home Shirt,6000,12000,50.0,8500,0,2500,D,False,False,False
https://m.global.jdsports.com/product/blue-adidas-originals-germany-2026-away-shorts/785077/,adidas Originals Germany 2026 Away Shorts,6000,7600,21.1,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/blue-adidas-originals-ukraine-2026-away-shirt/785100/,adidas Originals Ukraine 2026 Away Shirt,6000,17000,64.7,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/red-nike-poland-2026-away-shirt/789365/,Nike Poland 2026 Away Shirt,6000,18000,66.7,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/blue-score-draw-england-93-retro-third-shirt/793223/,Score Draw England '93 Retro Third Shirt,6000,8000,25.0,8500,0,2500,D,False,False,False
https://m.global.jdsports.com/product/white-score-draw-england-93-retro-home-shirt/803959/,Score Draw England '93 Retro Home Shirt,6000,8000,25.0,8500,0,2500,D,False,False,False
https://m.global.jdsports.com/product/white-score-draw-scotland-96-away-shirt/133715/,Score Draw Scotland '96 Away Shirt,7000,9000,22.2,8000,0,1000,D,False,False,False
https://m.global.jdsports.com/product/blue-score-draw-scotland-98-retro-home-shirt/133722/,Score Draw Scotland '98 Retro Home Shirt,7000,9000,22.2,8000,0,1000,D,False,False,False
https://m.global.jdsports.com/product/multi-score-draw-scotland-90-fourth-retro-shirt/695085/,Score Draw Scotland '90 Fourth Retro Shirt,7000,9000,22.2,8500,0,1500,D,False,False,False
https://m.global.jdsports.com/product/blue-umbro-west-ham-united-fc-202526-third-shirt/765729/,Umbro West Ham United FC 2025/26 Third Shirt,7000,16000,56.2,3500,0,-3500,D,False,False,False
