url,name,price,was_price,discount,expected_price,mercari_price,profit,grade,is_new,is_price_down,notified
https://www.flannels.com/off-white-mens-body-scan-dnm-pant-skeleton-graphic-jeans-667329#colcode=66732918,Off White Men's Body Scan Dnm Pant Skeleton Graphic Jeans,39800,399800,90.0,8000,0,-31800,S,False,False,True
https://www.flannels.com/boss-mens-icebreaker-full-zip-jacket-551733#colcode=55173302,Boss Men's Icebreaker Full Zip Jacket,25800,259000,90.0,0,1910,0,?,True,False,True
https://www.flannels.com/boss-mens-hal-trench-coat-603989#colcode=60398904,Boss Men's Hal Trench Coat,35800,359000,90.0,15000,13504,-20800,S,True,False,True
https://www.flannels.com/ted-baker-ted-navy-fleck-trs-sn99-579033#colcode=57903318,Ted Baker Men's Navy Fleck Suit Trousers,2800,28000,90.0,3000,0,200,S,False,False,True
https://www.flannels.com/richard-james-rivulet-tailored-fit-waistcoat-561782#colcode=56178203,Richard James Rivulet Tailored Fit Waistcoat,2800,28000,90.0,0,0,0,?,False,False,True
https://www.flannels.com/richard-james-wilder-tailored-fit-wool-waistcoat-560524#colcode=56052418,Richard James Wilder Tailored Fit Wool Waistcoat,2800,28000,90.0,8000,0,5200,S,False,False,True
https://www.flannels.com/richard-james-wilder-tailored-fit-birdseye-waistcoat-560509#colcode=56050918,Richard James Wilder Tailored Fit Birdseye Waistcoat,2800,28000,90.0,0,0,0,?,False,False,True
https://www.flannels.com/richard-james-rivulet-tuxedo-jacket-520085#colcode=52008518,Richard James Rivulet Tuxedo Jacket,6980,69800,90.0,0,0,0,?,False,False,True
https://www.flannels.com/boss-mens-kaito-slim-fit-chinos-trousers-518631#colcode=51863116,Boss Men's Kaito Slim Fit Chinos Trousers,2580,25800,90.0,3500,0,920,S,False,False,True
https://www.flannels.com/off-white-mens---multiple-pocket-cargo-trousers-518202#colcode=51820203,Off White Men's - Multiple Pocket Cargo Trousers,11600,116000,90.0,15000,0,3400,S,False,False,True
https://www.flannels.com/mens-slim-fit-work-trousers-512788#colcode=51278802,Dickies Men's Slim Fit Work Trousers,1400,14000,90.0,3500,2314,2100,S,True,False,True
