url,name,price,was_price,discount,expected_price,mercari_price,profit,grade,is_new,is_price_down,notified
https://www.flannels.com/off-white-mens-body-scan-dnm-pant-skeleton-graphic-jeans-667329#colcode=66732918,Off White Men's Body Scan Dnm Pant Skeleton Graphic Jeans,39800,399800,90.0,8000,0,-31800,S,False,False,True
https://www.flannels.com/ted-baker-ted-navy-fleck-trs-sn99-579033#colcode=57903318,Ted Baker Men's Navy Fleck Suit Trousers,2800,28000,90.0,3000,0,200,S,False,False,True
https://www.flannels.com/richard-james-rivulet-tailored-fit-waistcoat-561782#colcode=56178203,Richard James Rivulet Tailored Fit Waistcoat,2800,28000,90.0,0,0,0,?,False,False,True
https://www.flannels.com/richard-james-wilder-tailored-fit-wool-waistcoat-560524#colcode=56052418,Richard James Wilder Tailored Fit Wool Waistcoat,2800,28000,90.0,8000,0,5200,S,False,False,True
https://www.flannels.com/richard-james-wilder-tailored-fit-birdseye-waistcoat-560509#colcode=56050918,Richard James Wilder Tailored Fit Birdseye Waistcoat,2800,28000,90.0,0,0,0,?,False,False,True
https://www.flannels.com/richard-james-rivulet-tuxedo-jacket-520085#colcode=52008518,Richard James Rivulet Tuxedo Jacket,6980,69800,90.0,0,0,0,?,False,False,True
https://www.flannels.com/boss-mens-kaito-slim-fit-chinos-trousers-518631#colcode=51863116,Boss Men's Kaito Slim Fit Chinos Trousers,2580,25800,90.0,3500,0,920,S,False,False,True
https://www.flannels.com/off-white-mens---multiple-pocket-cargo-trousers-518202#colcode=51820203,Off White Men's - Multiple Pocket Cargo Trousers,11600,116000,90.0,15000,0,3400,S,False,False,True
https://www.flannels.com/yeezy-mens-basketball-sneakers--sock-like-feel-114754#colcode=11475499,"Yeezy Men's Basketball Sneakers, Sock-like Feel",6000,60000,90.0,0,0,0,?,False,False,True
https://www.flannels.com/yeezy-mens-basketball-sneakers--sock-like-feel-114754#colcode=11475403,"Yeezy Men's Basketball Sneakers, Sock-like Feel",6000,60000,90.0,0,0,0,?,False,False,True
https://www.flannels.com/gbadebo-mens-patchwork-workwear-organic-cotton-long-sleeve-oversized-fit-field-jacket-642700#colcode=64270018,Gbadebo Men's Patchwork Workwear Organic Cotton Long Sleeve Oversized Fit Field Jacket,15600,155800,90.0,0,0,0,?,False,False,True
https://www.flannels.com/boss-mens-ryan-cyl-slim-fit-wool-suit-jacket-527163#colcode=52716302,Boss Men's Ryan Cyl Slim Fit Wool Suit Jacket,8400,83800,90.0,8000,0,-400,S,False,False,True
https://www.flannels.com/boss-mens-p-larsen-short-sleeve-polo-shirt-542518#colcode=54251818,Boss Men's P Larsen Short Sleeve Polo Shirt,6400,63800,90.0,3500,0,-2900,S,False,False,True
https://www.flannels.com/richard-james-wilder-tailored-fit-blue-birdseye-suit-jacket-520529#colcode=52052918,Richard James Wilder Tailored Fit Blue Birdseye Suit Jacket,5400,53800,90.0,8000,0,2600,S,False,False,True
https://www.flannels.com/boss-mens-tailored-fit-performance-waistcoat-566008#colcode=56600818,Boss Men's Tailored Fit Performance Waistcoat,4800,47800,90.0,0,0,0,?,False,False,True
https://www.flannels.com/boss-mens-huge-waistcoat-566006#colcode=56600606,Boss Men's Huge Waistcoat,4000,39800,89.9,0,0,0,?,False,False,True
https://www.flannels.com/boss-mens-h-lenon-straight-leg-trousers-510358#colcode=51035802,Boss Men's H Lenon Straight Leg Trousers,3800,37800,89.9,3500,0,-300,S,False,False,True
https://www.flannels.com/off-white-mens-body-scan-dnm-pant-skeleton-graphic-jeans-667329#colcode=66732901,Off White Men's Body Scan Dnm Pant Skeleton Graphic Jeans,31800,316000,89.9,8000,0,-23800,S,False,False,True
https://www.flannels.com/boss-mens-c-genius-dtl-243f-tailored-fit-straight-leg-trousers-510947#colcode=51094701,Boss Men's C-Genius-Dtl-243f Tailored Fit Straight Leg Trousers,2800,27800,89.9,0,0,0,?,False,True,True
https://www.flannels.com/off-white-mens---waterproof-ski-trousers-400536#colcode=40053606,Off White Men's - Waterproof Ski Trousers,33800,333000,89.8,12000,0,-21800,S,False,False,True
https://www.flannels.com/gbadebo-asymmetric-dungarees-580214#colcode=58021418,Gbadebo Asymmetric Dungarees,18000,177000,89.8,0,0,0,?,False,False,True
https://www.flannels.com/off-white-arrows-skate-and-skateboard-part-758520#colcode=75852003,Off White Arrows Skate and Skateboard Part,1400,13600,89.7,0,0,0,?,False,False,True
https://www.flannels.com/off-white-mens-urban-streetwear-face-mask-751783#colcode=75178399,Off White Men's Urban Streetwear Face Mask,2400,23000,89.6,0,0,0,?,False,False,True
https://www.flannels.com/off-white-mens-contemporary-mask-751775#colcode=75177599,Off White Men's Contemporary Mask,2400,23000,89.6,0,0,0,?,False,False,True
https://www.flannels.com/yeezy-mens-quantum-performance-ready-sneakers-110398#colcode=11039819,Yeezy Men's Quantum Performance-ready Sneakers,4600,44000,89.5,18000,0,13400,S,False,False,True
https://www.flannels.com/off-white-off-logo-brush-99-721219#colcode=72121908,Off White Makeup Mirror,4400,42000,89.5,0,0,0,?,False,False,True
https://www.flannels.com/yeezy-mens-sneakers--boost-cushioning-110499#colcode=11049903,"Yeezy Men's Sneakers, Boost Cushioning",5600,53000,89.4,8000,0,2400,S,False,False,True
https://www.flannels.com/off-white-off-skate-grip-99-756042#colcode=75604203,Off White Skateboard Parts,1400,13000,89.2,0,0,0,?,False,False,True
https://www.flannels.com/adidas-mens-athletics-junior-short-sleeve-performance-t-shirt-637033#colcode=63703301,adidas Men's Athletics Junior Short Sleeve Performance T-Shirt,10500,70000,85.0,2500,0,-8000,S,False,False,True
https://www.flannels.com/napapijri-mens-aerons-water-resistant-hooded-short-puffer-jacket-600238#colcode=60023822,Napapijri Men's Aerons Water Resistant Hooded Short Puffer Jacket,6000,40000,85.0,8500,0,2500,S,False,False,True
https://www.flannels.com/yeezy-mens-500-boots-with-adiprene--cushioning-114731#colcode=11473104,Yeezy Men's 500 Boots with adiPRENE+ Cushioning,9000,60000,85.0,18000,0,9000,S,False,False,True
https://www.flannels.com/boss-mens-formal-jacket-335889#colcode=33588918,Boss Men's Formal Jacket,10500,69800,85.0,8000,0,-2500,S,False,False,True
