url,name,price,was_price,discount,expected_price,mercari_price,profit,grade,is_new,is_price_down,notified
https://m.global.jdsports.com/product/orange-the-north-face-centre-logo-t-shirt/750386/,The North Face Centre Logo T-Shirt,2000,4600,56.5,2500,0,500,D,True,False,False
https://m.global.jdsports.com/product/orange-the-north-face-performance-t-shirt/776521/,The North Face Performance T-Shirt,3000,8000,62.5,1500,0,-1500,D,False,False,True
https://m.global.jdsports.com/product/white-the-north-face-simple-dome-t-shirt/776523/,The North Face Simple Dome T-Shirt,3000,4800,37.5,1500,0,-1500,D,False,False,False
https://m.global.jdsports.com/product/grey-the-north-face-centre-logo-t-shirt/781417/,The North Face Centre Logo T-Shirt,3000,4600,34.8,2500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/grey-the-north-face-247-shorts/781440/,The North Face 24/7 Shorts,3000,8000,62.5,3500,0,500,D,False,False,True
https://m.global.jdsports.com/product/white-the-north-face-globe-font-t-shirt/781441/,The North Face Globe Font T-Shirt,3000,6000,50.0,3500,0,500,D,False,False,False
https://m.global.jdsports.com/product/blue-the-north-face-graphic-performance-t-shirt/781450/,The North Face Graphic Performance T-Shirt,3000,7000,57.1,1500,0,-1500,D,False,False,False
https://m.global.jdsports.com/product/grey-the-north-face-247-embossed-t-shirt/781455/,The North Face 24/7 Embossed T-Shirt,3000,7000,57.1,1200,0,-1800,D,False,False,False
https://m.global.jdsports.com/product/grey-the-north-face-graphic-performance-t-shirt/781462/,The North Face Graphic Performance T-Shirt,3000,7000,57.1,1500,0,-1500,D,False,False,False
https://m.global.jdsports.com/product/green-the-north-face-notes-relax-shorts/793080/,The North Face Notes Relax Shorts,3000,9000,66.7,3500,0,500,D,False,False,True
https://m.global.jdsports.com/product/grey-the-north-face-notes-relax-shorts/793082/,The North Face Notes Relax Shorts,3000,9000,66.7,3500,0,500,D,False,False,True
https://m.global.jdsports.com/product/black-the-north-face-mountain-athletics-shorts/793960/,The North Face Mountain Athletics Shorts,3000,9000,66.7,3500,0,500,D,False,False,True
https://m.global.jdsports.com/product/blue-the-north-face-digital-mountain-relaxed-t-shirt/801620/,The North Face Digital Mountain Relaxed T-Shirt,3000,6000,50.0,2500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/blue-the-north-face-mountain-athletics-pocket-t-shirt/756368/,The North Face Mountain Athletics Pocket T-Shirt,4000,8000,50.0,2500,0,-1500,D,False,False,False
https://m.global.jdsports.com/product/black-the-north-face-247-grid-t-shirt/756377/,The North Face 24/7 Grid T-Shirt,4000,7000,42.9,2500,0,-1500,D,True,False,False
https://m.global.jdsports.com/product/grey-the-north-face-performance-woven-shorts/776519/,The North Face Performance Woven Shorts,4000,9000,55.6,3500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/grey-the-north-face-performance-t-shirt/781439/,The North Face Performance T-Shirt,4000,8000,50.0,1500,0,-2500,D,False,False,False
https://m.global.jdsports.com/product/green-the-north-face-performance-t-shirt/781442/,The North Face Performance T-Shirt,4000,8000,50.0,1500,0,-2500,D,False,False,False
https://m.global.jdsports.com/product/blue-the-north-face-graphic-reaxion-shorts/781451/,The North Face Graphic Reaxion Shorts,4000,9000,55.6,3000,0,-1000,D,False,False,False
