url,name,price,was_price,discount,expected_price,mercari_price,profit,grade,is_new,is_price_down,notified
https://m.global.jdsports.com/product/brown-converse-chuck-70-ox-low-womens/055034/,Converse Chuck 70 Ox Low Women's,1000,14000,92.9,4500,0,3500,S,False,False,True
https://m.global.jdsports.com/product/blue-nike-heritage-waistpack/088522/,Nike Heritage Waistpack,1600,4000,60.0,3500,0,1900,D,False,False,False
https://m.global.jdsports.com/product/black-nike-core-t-shirt/708680/,Nike Core T-Shirt,1600,4600,65.2,1500,0,-100,D,False,False,False
https://m.global.jdsports.com/product/white-nike-core-t-shirt/708681/,Nike Core T-Shirt,1600,4600,65.2,1500,0,-100,D,False,False,False
https://m.global.jdsports.com/product/white-ugg-jedlyn-varsity-crew-socks/782908/,UGG Jedlyn Varsity Crew Socks,1600,2400,33.3,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/beige-ugg-jedlyn-varsity-crew-socks/782909/,UGG Jedlyn Varsity Crew Socks,1600,2400,33.3,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/black-puma-sportswear-t-shirt/787288/,PUMA Sportswear T-Shirt,1600,4000,60.0,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/brown-puma-sportswear-t-shirt/787292/,PUMA Sportswear T-Shirt,1600,4000,60.0,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/white-puma-sportswear-t-shirt/787296/,PUMA Sportswear T-Shirt,1600,4000,60.0,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/pink-puma-sportswear-t-shirt/787298/,PUMA Sportswear T-Shirt,1600,4000,60.0,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/grey-adidas-training-vest/794601/,adidas Training Vest,1600,3000,46.7,3500,0,1900,D,False,False,False
https://m.global.jdsports.com/product/blue-columbia-camper-t-shirt/802174/,Columbia Camper T-Shirt,1600,6000,73.3,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/white-columbia-drape-t-shirt/802183/,Columbia Drape T-Shirt,1600,5000,68.0,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/blue-champion-small-logo-t-shirt/786127/,Champion Small Logo T-Shirt,1600,3600,55.6,2500,0,900,D,True,False,False
https://m.global.jdsports.com/product/brown-converse-chuck-70-hi-womens/067783/,Converse Chuck 70 Hi Women's,2000,16000,87.5,4500,0,2500,S,False,False,True
https://m.global.jdsports.com/product/red-nike-sportswear-club-t-shirt/105068/,Nike Sportswear Club T-Shirt,2000,4600,56.5,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/black-adidas-adilette-aqua-slides-womens/137307/,adidas Adilette Aqua Slides Women's,2000,4000,50.0,3500,0,1500,D,False,False,False
https://m.global.jdsports.com/product/black-under-armour-ua-tech-tank-top/726684/,Under Armour UA Tech Tank Top,2000,5400,63.0,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/grey-adidas-olympique-lyon-tiro-25-training-shorts/757539/,adidas Olympique Lyon Tiro 25 Training Shorts,2000,7600,73.7,3500,0,1500,D,False,False,False
https://m.global.jdsports.com/product/blue-adidas-originals-newcastle-united-fc-202526-third-shirt/758952/,adidas Originals Newcastle United FC 2025/26 Third Shirt,2000,17000,88.2,0,0,0,?,False,False,True
https://m.global.jdsports.com/product/blue-nike-core-t-shirt/774215/,Nike Core T-Shirt,2000,4600,56.5,1500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/blue-adidas-tiro-shorts/774340/,adidas Tiro Shorts,2000,4000,50.0,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/black-adidas-tiro-26-training-track-pants/774836/,adidas Tiro 26 Training Track Pants,2000,8000,75.0,3500,0,1500,S,False,False,True
https://m.global.jdsports.com/product/white-nike-miler-vest/780058/,Nike Miler Vest,2000,5600,64.3,4000,0,2000,D,False,False,False
https://m.global.jdsports.com/product/green-adidas-originals-sst-track-top/782399/,adidas Originals SST Track Top,2000,13000,84.6,3500,0,1500,S,False,False,True
https://m.global.jdsports.com/product/brown-adidas-originals-waffle-shorts/782411/,adidas Originals Waffle Shorts,2000,8000,75.0,3500,0,1500,S,False,False,True
https://m.global.jdsports.com/product/white-puma-sportswear-shorts/787297/,PUMA Sportswear Shorts,2000,5000,60.0,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/green-adidas-originals-waffle-shorts/787516/,adidas Originals Waffle Shorts,2000,8000,75.0,3500,0,1500,S,False,False,True
