url,name,price,was_price,discount,expected_price,mercari_price,profit,grade,is_new,is_price_down,notified
https://m.global.jdsports.com/product/brown-converse-chuck-70-ox-low-womens/055034/,Converse Chuck 70 Ox Low Women's,1000,14000,92.9,4500,0,3500,S,False,False,True
https://m.global.jdsports.com/product/blue-nike-fly-shox-cap/774144/,Nike Fly Shox Cap,1000,5000,80.0,0,0,0,?,True,False,True
https://m.global.jdsports.com/product/pink-champion-small-logo-t-shirt/786128/,Champion Small Logo T-Shirt,1000,3600,72.2,2500,0,1500,D,True,False,False
https://m.global.jdsports.com/product/blue-nike-heritage-waistpack/088522/,Nike Heritage Waistpack,1600,4000,60.0,3500,0,1900,D,False,False,False
https://m.global.jdsports.com/product/pink-nike-mercurial-hardshell-shin-guards/699605/,Nike Mercurial Hardshell Shin Guards,1600,5000,68.0,3500,0,1900,D,False,False,False
https://m.global.jdsports.com/product/black-nike-core-t-shirt/708680/,Nike Core T-Shirt,1600,4600,65.2,1500,0,-100,D,False,False,False
https://m.global.jdsports.com/product/white-nike-core-t-shirt/708681/,Nike Core T-Shirt,1600,4600,65.2,1500,0,-100,D,False,False,False
https://m.global.jdsports.com/product/grey-the-north-face-centre-logo-t-shirt/750384/,The North Face Centre Logo T-Shirt,1600,4600,65.2,2500,0,900,D,True,False,False
https://m.global.jdsports.com/product/pink-adidas-originals-3-pack-tie-dye-socks/762313/,adidas Originals 3-Pack Tie Dye Socks,1600,3600,55.6,1500,0,-100,D,False,False,False
https://m.global.jdsports.com/product/grey-champion-large-logo-v2-t-shirt/776033/,Champion Large Logo V2 T-Shirt,1600,3000,46.7,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/white-ugg-jedlyn-varsity-crew-socks/782908/,UGG Jedlyn Varsity Crew Socks,1600,2400,33.3,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/beige-ugg-jedlyn-varsity-crew-socks/782909/,UGG Jedlyn Varsity Crew Socks,1600,2400,33.3,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/white-adidas-originals-multi-colour-contrast-logo-t-shirt/785630/,adidas Originals Multi Colour Contrast Logo T-Shirt,1600,4600,65.2,1500,0,-100,D,False,False,False
https://m.global.jdsports.com/product/blue-champion-small-logo-t-shirt/786127/,Champion Small Logo T-Shirt,1600,3600,55.6,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/black-puma-sportswear-t-shirt/787288/,PUMA Sportswear T-Shirt,1600,4000,60.0,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/blue-columbia-camper-t-shirt/802174/,Columbia Camper T-Shirt,1600,6000,73.3,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/black-columbia-stand-t-shirt/802182/,Columbia Stand T-Shirt,1600,5000,68.0,1500,0,-100,D,False,False,False
https://m.global.jdsports.com/product/white-columbia-drape-t-shirt/802183/,Columbia Drape T-Shirt,1600,5000,68.0,2500,0,900,D,False,False,False
https://m.global.jdsports.com/product/black-berghaus-spectrum-gloves/114947/,Berghaus Spectrum Gloves,2000,4000,50.0,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/brown-converse-chuck-70-hi-womens/067783/,Converse Chuck 70 Hi Women's,2000,16000,87.5,4500,0,2500,S,False,False,True
https://m.global.jdsports.com/product/black-nike-heritage-20-gymsack/148655/,Nike Heritage 2.0 Gymsack,2000,4000,50.0,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/red-nike-sportswear-club-t-shirt/105068/,Nike Sportswear Club T-Shirt,2000,4600,56.5,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/multi-nike-6-pack-everyday-cushioned-training-crew-socks/666764/,Nike 6-Pack Everyday Cushioned Training Crew Socks,2000,5000,60.0,0,0,0,?,False,False,False
https://m.global.jdsports.com/product/white-nike-fly-dri-fit-cap/727734/,Nike Fly Dri-FIT Cap,2000,5600,64.3,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/blue-nike-core-t-shirt/728078/,Nike Core T-Shirt,2000,4600,56.5,1500,0,-500,D,True,False,False
https://m.global.jdsports.com/product/black-nike-academy-shorts/728084/,Nike Academy Shorts,2000,5000,60.0,1200,0,-800,D,False,False,False
https://m.global.jdsports.com/product/green-under-armour-tech-utility-t-shirt/750305/,Under Armour Tech Utility T-Shirt,2000,8200,75.6,1200,0,-800,S,False,False,True
https://m.global.jdsports.com/product/blue-adidas-originals-adilette-slides/753592/,adidas Originals Adilette Slides,2000,7000,71.4,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/white-adidas-originals-outline-trefoil-t-shirt/756734/,adidas Originals Outline Trefoil T-Shirt,2000,4600,56.5,1500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/grey-adidas-originals-multi-colour-contrast-logo-t-shirt/756736/,adidas Originals Multi Colour Contrast Logo T-Shirt,2000,4600,56.5,1500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/black-adidas-celtic-pre-match-shirt/760037/,adidas Celtic Pre Match Shirt,2000,12000,83.3,3500,0,1500,S,False,False,True
https://m.global.jdsports.com/product/black-adidas-tiro-25-14-zip-training-top/763455/,adidas Tiro 25 1/4 Zip Training Top,2000,7600,73.7,3500,0,1500,D,True,False,False
https://m.global.jdsports.com/product/yellow-puma-premier-league-2526-orbita-cup-high-vis-football/768121/,PUMA Premier League 25/26 Orbita Cup High Vis Football,2000,5600,64.3,3500,0,1500,D,True,False,False
https://m.global.jdsports.com/product/black-nike-terra-reflective-beanie-hat/772363/,Nike Terra Reflective Beanie Hat,2000,7000,71.4,2500,0,500,D,True,False,False
https://m.global.jdsports.com/product/black-nike-core-t-shirt/773909/,Nike Core T-Shirt,2000,4600,56.5,1500,0,-500,D,True,False,False
https://m.global.jdsports.com/product/white-adidas-originals-adicolor-beanie-hat/774171/,adidas Originals Adicolor Beanie Hat,2000,4000,50.0,1500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/brown-nike-core-t-shirt/774214/,Nike Core T-Shirt,2000,4600,56.5,1500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/blue-nike-core-t-shirt/774215/,Nike Core T-Shirt,2000,4600,56.5,1500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/brown-columbia-blight-t-shirt/776604/,Columbia Blight T-Shirt,2000,5000,60.0,1500,0,-500,D,False,False,False
https://m.global.jdsports.com/product/blue-puma-manchester-city-fc-king-t-shirt/778237/,PUMA Manchester City FC King T-Shirt,2000,5000,60.0,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/blue-the-north-face-mountain-athletics-t-shirt/781444/,The North Face Mountain Athletics T-Shirt,2000,5600,64.3,1500,0,-500,D,True,False,False
https://m.global.jdsports.com/product/white-adidas-tiro-26-t-shirt/782425/,adidas Tiro 26 T-Shirt,2000,4000,50.0,3500,0,1500,D,False,False,False
https://m.global.jdsports.com/product/white-adidas-tiro-26-shorts/782426/,adidas Tiro 26 Shorts,2000,4000,50.0,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/blue-new-era-mlb-la-dodgers-contrast-stitch-9twenty-denim-cap/783822/,New Era MLB LA Dodgers Contrast Stitch 9TWENTY Denim Cap,2000,5600,64.3,3500,0,1500,D,False,False,False
https://m.global.jdsports.com/product/green-adidas-originals-colour-block-retro-t-shirt/784705/,adidas Originals Colour Block Retro T-Shirt,2000,6000,66.7,2500,0,500,D,False,False,False
https://m.global.jdsports.com/product/black-adidas-tiro-26-woven-track-pants/784729/,adidas Tiro 26 Woven Track Pants,2000,8000,75.0,3500,2855,1500,S,True,False,True
https://m.global.jdsports.com/product/black-adidas-training-shorts/784733/,adidas Training Shorts,2000,3600,44.4,2500,0,500,D,True,False,False
https://m.global.jdsports.com/product/black-adidas-originals-multi-colour-contrast-logo-t-shirt/785629/,adidas Originals Multi Colour Contrast Logo T-Shirt,2000,4600,56.5,1500,0,-500,D,False,False,False
